"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL10","Región de Los Lagos","_T","Ambos sexos",4.2845489320007,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL10","Región de Los Lagos","M","Hombres",3.3397807074663,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL10","Región de Los Lagos","F","Mujeres",5.83673898958005,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",5.4699398846665,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.2151558436455,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",7.21090774047579,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",3.52117919934734,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",2.87730627571682,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V03","2012 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",4.56231814870427,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","_T","Total país","_T","Ambos sexos",6.94183938422579,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","_T","Total país","M","Hombres",5.67739499846963,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","_T","Total país","F","Mujeres",8.76886359238849,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",6.39729589821239,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL15","Región de Arica y Parinacota","M","Hombres",4.33017952709369,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL15","Región de Arica y Parinacota","F","Mujeres",9.36749174889333,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL01","Región de Tarapacá","_T","Ambos sexos",5.31945991479507,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL01","Región de Tarapacá","M","Hombres",5.12130969654253,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL01","Región de Tarapacá","F","Mujeres",5.60004267354657,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL02","Región de Antofagasta","_T","Ambos sexos",6.10258212284493,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL02","Región de Antofagasta","M","Hombres",5.60095737918838,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL02","Región de Antofagasta","F","Mujeres",6.99888276743803,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL03","Región de Atacama","_T","Ambos sexos",4.39060433416064,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL03","Región de Atacama","M","Hombres",3.8748344526487,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL03","Región de Atacama","F","Mujeres",5.30237593480475,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL04","Región de Coquimbo","_T","Ambos sexos",6.02799198511424,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL04","Región de Coquimbo","M","Hombres",4.03627773569465,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL04","Región de Coquimbo","F","Mujeres",9.02919661240465,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL05","Región de Valparaíso","_T","Ambos sexos",7.57192735976745,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL05","Región de Valparaíso","M","Hombres",5.46312587601732,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL05","Región de Valparaíso","F","Mujeres",10.5019174246856,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",7.23420060044865,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL13","Región Metropolitana de Santiago","M","Hombres",6.25082496653711,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL13","Región Metropolitana de Santiago","F","Mujeres",8.55837672153024,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",5.59419633181315,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",5.28794733148268,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",6.066114215247,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL07","Región del Maule","_T","Ambos sexos",6.93052314340271,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL07","Región del Maule","M","Hombres",4.87857148631793,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL07","Región del Maule","F","Mujeres",10.1768178716193,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL16","Región de Ñuble","_T","Ambos sexos",9.07286720137709,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL16","Región de Ñuble","M","Hombres",8.74953369830706,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL16","Región de Ñuble","F","Mujeres",9.5970786602265,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL08","Región del Biobío","_T","Ambos sexos",8.05942589040532,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL08","Región del Biobío","M","Hombres",6.68495560787641,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL08","Región del Biobío","F","Mujeres",10.0856015853055,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL09","Región de La Araucanía","_T","Ambos sexos",8.71344540122965,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL09","Región de La Araucanía","M","Hombres",5.57015118842655,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL09","Región de La Araucanía","F","Mujeres",13.4056700960471,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL14","Región de Los Ríos","_T","Ambos sexos",5.45519317067818,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL14","Región de Los Ríos","M","Hombres",4.43122053228619,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL14","Región de Los Ríos","F","Mujeres",7.04784566881095,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL10","Región de Los Lagos","_T","Ambos sexos",3.6239496814973,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL10","Región de Los Lagos","M","Hombres",3.1332137738816,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL10","Región de Los Lagos","F","Mujeres",4.43799701478001,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",5.51188091904044,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",4.34469569880281,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",7.11030338470919,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",3.37484500520785,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",2.69785606282251,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V04","2012 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",4.50886153876245,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","_T","Total país","_T","Ambos sexos",6.7812921942008,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","_T","Total país","M","Hombres",6.02082332266046,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","_T","Total país","F","Mujeres",7.8818799782079,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",6.4846134666975,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL15","Región de Arica y Parinacota","M","Hombres",4.86586992719258,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL15","Región de Arica y Parinacota","F","Mujeres",8.82938456278079,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL01","Región de Tarapacá","_T","Ambos sexos",4.56813437886791,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL01","Región de Tarapacá","M","Hombres",4.83165838149445,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL01","Región de Tarapacá","F","Mujeres",4.18891404785797,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL02","Región de Antofagasta","_T","Ambos sexos",4.67810690471564,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL02","Región de Antofagasta","M","Hombres",4.03950057343317,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL02","Región de Antofagasta","F","Mujeres",5.85033749691623,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL03","Región de Atacama","_T","Ambos sexos",4.28888860735406,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL03","Región de Atacama","M","Hombres",4.03432587504595,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL03","Región de Atacama","F","Mujeres",4.73478876736858,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL04","Región de Coquimbo","_T","Ambos sexos",5.42099278631246,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL04","Región de Coquimbo","M","Hombres",4.36121380690637,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL04","Región de Coquimbo","F","Mujeres",7.04305011627885,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL05","Región de Valparaíso","_T","Ambos sexos",7.55078807396651,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL05","Región de Valparaíso","M","Hombres",5.89661760802784,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL05","Región de Valparaíso","F","Mujeres",9.86548031686088,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",6.97447379034027,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL13","Región Metropolitana de Santiago","M","Hombres",6.70694566082169,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL13","Región Metropolitana de Santiago","F","Mujeres",7.33550667951702,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",6.47346355267334,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",5.85941067364377,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",7.43013298491772,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL07","Región del Maule","_T","Ambos sexos",7.40108559029956,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL07","Región del Maule","M","Hombres",5.61776521232357,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL07","Región del Maule","F","Mujeres",10.2699539193188,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL16","Región de Ñuble","_T","Ambos sexos",8.83718063430708,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL16","Región de Ñuble","M","Hombres",8.88059862047201,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL16","Región de Ñuble","F","Mujeres",8.77153845204817,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL08","Región del Biobío","_T","Ambos sexos",8.12649259624531,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL08","Región del Biobío","M","Hombres",7.55133334377953,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL08","Región del Biobío","F","Mujeres",8.98506638486299,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL09","Región de La Araucanía","_T","Ambos sexos",8.24918446122745,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL09","Región de La Araucanía","M","Hombres",5.6017702058335,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL09","Región de La Araucanía","F","Mujeres",12.0925957968504,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL14","Región de Los Ríos","_T","Ambos sexos",5.57314737470981,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL14","Región de Los Ríos","M","Hombres",4.52376138174996,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL14","Región de Los Ríos","F","Mujeres",7.21591691586956,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL10","Región de Los Lagos","_T","Ambos sexos",3.53494253586857,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL10","Región de Los Lagos","M","Hombres",3.22096102389439,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL10","Región de Los Lagos","F","Mujeres",4.04083277752102,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",5.24662947770514,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",3.82619239101253,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",7.22617744595822,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",3.52973886000665,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",2.50947792721384,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V05","2012 abr-jun","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",5.23639731543776,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","_T","Total país","_T","Ambos sexos",6.66496694148344,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","_T","Total país","M","Hombres",5.7848837378178,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","_T","Total país","F","Mujeres",7.93232633924032,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",5.6409605025174,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL15","Región de Arica y Parinacota","M","Hombres",3.99785930777568,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL15","Región de Arica y Parinacota","F","Mujeres",8.05366704396054,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL01","Región de Tarapacá","_T","Ambos sexos",4.95914638665037,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL01","Región de Tarapacá","M","Hombres",5.931578525131,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL01","Región de Tarapacá","F","Mujeres",3.54641187238783,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL02","Región de Antofagasta","_T","Ambos sexos",4.26482534382858,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL02","Región de Antofagasta","M","Hombres",3.43011964388412,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL02","Región de Antofagasta","F","Mujeres",5.82150678164438,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL03","Región de Atacama","_T","Ambos sexos",3.88611095343346,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL03","Región de Atacama","M","Hombres",3.78046831247766,"c","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 20%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL03","Región de Atacama","F","Mujeres",4.07556986604926,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL04","Región de Coquimbo","_T","Ambos sexos",5.55131843439847,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL04","Región de Coquimbo","M","Hombres",5.61323242002398,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL04","Región de Coquimbo","F","Mujeres",5.45292531675242,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL05","Región de Valparaíso","_T","Ambos sexos",7.69504401826954,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL05","Región de Valparaíso","M","Hombres",6.49615525907812,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL05","Región de Valparaíso","F","Mujeres",9.37525873144212,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",6.49866075406444,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL13","Región Metropolitana de Santiago","M","Hombres",5.77239746958956,,
"ENE_TD_P2017","Tasa de desocupación (proyecciones base 2017)","2012-V06","2012 may-jul","CHL13","Región Metropolitana de Santiago","F","Mujeres",7.46258198952729,,
